#Data Set Export - PC.Working@4D10P,,,,
"GRADEDESCRIPTIONS-3=GAP, -2=UNUSABLE, -1=UNSPECIFIED, 0=UNDEF, 11=POOR, 21=ESTIMATED, 25=BEST PRACTICE, 31=GOOD, 41=VERYGOOD, 51=EXCELLENT, APPROVALDESCRIPTIONS 800=WORKING, 900=IN REVIEW, 1200=APPROVED",,,,
Timestamp (UTC),Value (mm),Grade Code,Approval Level,Interpolation Type
2015-09-26 00:00:00,-1.0658141036401501E-14,0,800,1
2015-09-26 01:00:00,10.53,0,800,1
2015-09-26 02:00:00,14.04,0,800,1
2015-09-26 03:00:00,17.55,0,800,1
2015-09-26 04:00:00,17.55,0,800,1
2015-09-26 05:00:00,19.656,0,800,1
2015-09-26 06:00:00,23.166,0,800,1
2015-09-26 07:00:00,25.623,0,800,1
2015-09-26 08:00:00,29.484,0,800,1
2015-09-26 09:00:00,32.643,0,800,1
2015-09-26 10:00:00,35.451,0,800,1
2015-09-26 11:00:00,39.312,0,800,1
2015-09-26 12:00:00,43.173,0,800,1
2015-09-26 13:00:00,43.173,0,800,1
2015-09-26 14:00:00,41.067,0,800,1
2015-09-26 15:00:00,43.875,0,800,1
2015-09-26 16:00:00,46.683,0,800,1
2015-09-26 17:00:00,53.703,0,800,1
2015-09-26 18:00:00,61.776,0,800,1
2015-09-26 19:00:00,64.233,0,800,1
2015-09-26 20:00:00,68.094,0,800,1
2015-09-26 21:00:00,71.253,0,800,1
2015-09-26 22:00:00,73.008,0,800,1
2015-09-26 23:00:00,75.816,0,800,1
2015-09-27 00:00:00,78.273,0,800,1
2015-09-27 01:00:00,76.869,0,800,1
2015-09-27 02:00:00,67.743,0,800,1
2015-09-27 03:00:00,60.372,0,800,1
2015-09-27 04:00:00,55.107,0,800,1
2015-09-27 05:00:00,54.405,0,800,1
2015-09-27 06:00:00,54.756,0,800,1
2015-09-27 07:00:00,55.107,0,800,1
2015-09-27 08:00:00,56.16,0,800,1
2015-09-27 09:00:00,56.511,0,800,1
2015-09-27 10:00:00,57.56399999999999,0,800,1
2015-09-27 11:00:00,57.915,0,800,1
2015-09-27 12:00:00,58.617,0,800,1
2015-09-27 13:00:00,61.776,0,800,1
2015-09-27 14:00:00,63.88199999999999,0,800,1
